stable_id,expression,source_article_ids,source_asset,source_line,state
ccr-lang-72b3452f4cb0903524ec,blinded histopathologic assessment,39466024;40208070;40343815;40499141;40828417;41026583,ccr-2025-immunotherapy-fulltext-language.md,271,no-literal-match-needs-context-review
ccr-lang-72ce199695712c5e4972,historical comparison,34740922,ccr-2022-34740922-language.md,113,no-literal-match-needs-context-review
ccr-lang-72d1b49b060cdd502665,differentially abundant taxon,41849236,ccr-2026-immunotherapy-fulltext-language.md,204,no-literal-match-needs-context-review
ccr-lang-72eb398a90b222d0cc52,disease-free survival event,36951523,ccr-2023-36951523-language.md,83,no-literal-match-needs-context-review
ccr-lang-731f0378a1ff5c9497b0,inflamed tumor microenvironment,39466024;39545922;39576208;39786430;39821070;40208070;40247431;40343815;40499141;40552922;40553459;40788282;40828417;40864503;40928991;41026583;41065506,ccr-2025-immunotherapy-fulltext-language.md,133,no-literal-match-needs-context-review
ccr-lang-732ca92ebc7c89b9a022,stromal-state heterogeneity,33622705,ccr-2021-33622705-language.md,46,no-literal-match-needs-context-review
ccr-lang-734ac0e59216c5049e0d,spatial immune association,38277235,ccr-2024-38277235-language.md,53,no-literal-match-needs-context-review
ccr-lang-73596f088d6442bc0214,productive rearrangement,41805895;42008740;42189883,ccr-2026-immunotherapy-fulltext-language.md,159,no-literal-match-needs-context-review
ccr-lang-735ff08d8a981007c191,tumor-marker response,41563386,ccr-2026-41563386-language.md,75,no-literal-match-needs-context-review
ccr-lang-73826d87aadd6d444bca,shared pan-CAF state,33622705,ccr-2021-33622705-language.md,68,no-literal-match-needs-context-review
ccr-lang-7383acec1329f18e644a,local cellular expansion,42207176,ccr-2026-09-19-supplement-language.md,308,no-literal-match-needs-context-review
ccr-lang-7384d912d4f8950735ad,MET gene amplification,42752799,ccr-2026-09-19-supplement-language.md,207,no-literal-match-needs-context-review
ccr-lang-738a2cf3f45e2d65b9cd,did not reach significance after correction,35920742,ccr-2022-35920742-language.md,105,no-literal-match-needs-context-review
ccr-lang-73ae3a0596463990aa1c,hypothesis-generating resource,37223888,ccr-2023-37223888-language.md,107,no-literal-match-needs-context-review
ccr-lang-73c580cbe8df0e75b103,postprogression paired biopsy,42658187,ccr-2026-09-19-pending15-language.md,1381,no-literal-match-needs-context-review
ccr-lang-73d5a60fc14966167d51,treatment-emergent antidrug antibody,41587109;41671081;42574065,ccr-2026-immunotherapy-fulltext-language.md,279,no-literal-match-needs-context-review
ccr-lang-73d5aef2040b906e5f1c,lead time,37233986,ccr-2023-37233986-language.md,85,no-literal-match-needs-context-review
ccr-lang-73dc0807926f9a5c0c0a,patients remaining at risk,42714840,ccr-2026-09-12-supplement-language.md,122,no-literal-match-needs-context-review
ccr-lang-740fe15cb82c63c9de1b,feature-selected ROC analysis,39670974,ccr-2025-2026-09-19-intake-language.md,240,no-literal-match-needs-context-review
ccr-lang-7432de4174aee66f40df,treatment-limiting toxicity,38940666,ccr-2024-38940666-language.md,53,no-literal-match-needs-context-review
ccr-lang-744869b90b4e1584188f,compositional cell fraction,41945491,ccr-2026-09-19-pending15-language.md,641,no-literal-match-needs-context-review
ccr-lang-7453bdf15e3c71899e1c,external validation,37233986,ccr-2023-37233986-language.md,101,no-literal-match-needs-context-review
ccr-lang-7462e80ad0a3ef62bbcb,DNA damage-response gene,37097610,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,135,no-literal-match-needs-context-review
ccr-lang-748bb60d6b65cd88a396,locked genomic region panel,41591979,ccr-2026-09-19-pending15-language.md,250,no-literal-match-needs-context-review
ccr-lang-748c165dcc6303b05e53,tumor-informed tracking,41537692;42440365;42489696,ccr-2026-immunotherapy-fulltext-language.md,182,no-literal-match-needs-context-review
ccr-lang-74a4a0a5922ab28626ea,adjuvant-era transportability,35838647,ccr-2022-35838647-language.md,82,no-literal-match-needs-context-review
ccr-lang-74a919e28a94d447eb18,tissue-agnostic development,37265412,ccr-2023-37265412-language.md,51,no-literal-match-needs-context-review
ccr-lang-74ab0d9c5ea84ad46c19,assay portability,42059900,ccr-2026-09-19-supplement-language.md,401,no-literal-match-needs-context-review
ccr-lang-74b654d811f5d3333dde,regulatory T-cell expansion,41252574,ccr-2026-09-19-batch2-language.md,185,no-literal-match-needs-context-review
ccr-lang-74c683e5ea68862127bd,genomically unexplained resistance,33685866,ccr-2021-33685866-language.md,75,no-literal-match-needs-context-review
ccr-lang-7509aaa3dfe3eb568a10,outcomes remain heterogeneous,39466024;39545922;39576208;39786430;39821070;40208070;40247431;40343815;40499141;40552922;40553459;40788282;40828417;40864503;40928991;41026583;41065506;41537692;41587109;41649868;41671081;41805895;41817317;41837748;41849236;41920765;42008740;42126592;42148884;42149140;42189883;42360104;42405849;42440365;42456046;42485106;42489696;42507545;42574065,ccr-phrase-patterns.md,83,no-literal-match-needs-context-review
ccr-lang-7511811ae039607e2994,effector-to-target ratio,42478960,ccr-2026-09-19-batch2-language.md,540,no-literal-match-needs-context-review
ccr-lang-751a35ab84b116ddcd48,reinvigoration of the response,34376534,ccr-2021-34376534-language.md,55,no-literal-match-needs-context-review
ccr-lang-751dd1e2444b3026368b,incomplete biomarker availability,36794455,ccr-2023-36794455-language.md,97,no-literal-match-needs-context-review
ccr-lang-7547c64501a7afce6d81,spatial immune niche,41537692;41805895;41849236;41920765;42008740;42126592;42149140;42189883;42360104;42405849;42440365;42456046;42485106;42489696,ccr-2026-immunotherapy-fulltext-language.md,126,no-literal-match-needs-context-review
ccr-lang-754e92f1ef37574e1ad8,histology-dependent activity,38456660,ccr-2024-38456660-language.md,53,no-literal-match-needs-context-review
ccr-lang-75755f5aaede77f5a6d7,diagnostic feasibility,38912901,ccr-2024-38912901-language.md,66,no-literal-match-needs-context-review
ccr-lang-75baf605aeec438eb636,subtype-associated drug sensitivity,33023953,ccr-2021-33023953-language.md,73,no-literal-match-needs-context-review
ccr-lang-75be44d8d3fe005823e3,variant-aware sequence database,40465424,ccr-2025-omics-methods-2026-09-23-language.md,317,no-literal-match-needs-context-review
ccr-lang-75d63fffc6cb5d47d9dd,matched buffy-coat sequencing,42001480,ccr-2026-09-19-batch2-language.md,260,no-literal-match-needs-context-review
ccr-lang-7605f0a94cd60769c9b0,Akaike information criterion–based model selection,42714875,ccr-2026-09-12-supplement-language.md,249,no-literal-match-needs-context-review
ccr-lang-76129d88f23ce7ff06e2,Holm–Sidak-adjusted comparisons,35993913,ccr-2022-35993913-language.md,73,no-literal-match-needs-context-review
ccr-lang-76318920433e31047ead,regulon-activity inference,33622705,ccr-2021-33622705-language.md,59,no-literal-match-needs-context-review
ccr-lang-7643c86e11872e233100,locoregional treatment failure,33323404,ccr-2021-33323404-language.md,67,no-literal-match-needs-context-review
ccr-lang-7652da5a5109fc5c9020,histologic mimic,38180245,ccr-2024-38180245-language.md,31,no-literal-match-needs-context-review
ccr-lang-765676fdc44f0f7a5f0c,multiplex cytokine assay,42478960,ccr-2026-09-19-batch2-language.md,540,no-literal-match-needs-context-review
ccr-lang-766d6e74d5d0251539e7,signature-based immune deconvolution,42148883,ccr-2026-42148883-language.md,41,no-literal-match-needs-context-review
ccr-lang-766e2ee0b0a7467c1895,DNA-damage response,37382635,ccr-2023-37382635-language.md,51,no-literal-match-needs-context-review
ccr-lang-768d5638281b6a5040c8,exploratory PD-L1-high subset,33558425,ccr-2021-33558425-language.md,71,no-literal-match-needs-context-review
ccr-lang-769995d1c146afcd7d5c,epigenetic treatment rationale,38940666,ccr-2024-38940666-language.md,31,no-literal-match-needs-context-review
ccr-lang-76af87281ded36e6d6cc,small correlative subset,36255391,ccr-2023-36255391-language.md,97,no-literal-match-needs-context-review
ccr-lang-76bbd813eac6122f3387,immune-checkpoint-inhibitor outcome,37097610,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,141,no-literal-match-needs-context-review
ccr-lang-76cb441043e429f8efaf,cross-platform concordance,40208070,ccr-2025-immunotherapy-fulltext-language.md,226,no-literal-match-needs-context-review
ccr-lang-76fe684a1687537ea687,second-center validation,42113010,ccr-2026-09-19-pending15-language.md,738,no-literal-match-needs-context-review
ccr-lang-7704e0f931ab1d76aa30,prospectively maintained clinical database,42360806,ccr-2026-42360806-language.md,46,no-literal-match-needs-context-review
ccr-lang-7705a3216e661f4dc2d7,near-complete driver ascertainment,33947695,ccr-2021-33947695-language.md,68,no-literal-match-needs-context-review
ccr-lang-7739c1db13394550018b,purinergic signaling,36044531,ccr-2022-36044531-language.md,63,no-literal-match-needs-context-review
ccr-lang-77442666a5cd81d05fcb,prospective clinical validation,41870274,ccr-2026-09-19-batch2-language.md,70,no-literal-match-needs-context-review
ccr-lang-778af503ed79cc077755,endpoint non-equivalence,37223888,ccr-2023-37223888-language.md,103,no-literal-match-needs-context-review
ccr-lang-77ed64551815e7a229bc,small paired-biopsy subset,40932352,ccr-2025-2026-09-19-intake-language.md,311,no-literal-match-needs-context-review
ccr-lang-77f2069438e22bed9eb1,unblinded manual rescue review,39887260,ccr-2025-genomics-2026-09-20-language.md,281,no-literal-match-needs-context-review
ccr-lang-77fc08f72163341cdd4f,treatment-emergent antidrug antibodies,40260627,ccr-2025-clinical-2026-09-23-language.md,35,no-literal-match-needs-context-review
ccr-lang-7806d1d1fdc590634d00,immune-depleted microenvironment,40299768,ccr-2025-2026-09-19-intake-language.md,424,no-literal-match-needs-context-review
ccr-lang-782aa212fd532d4de3d1,orthogonal assay validation,39836411,ccr-2025-genomics-2026-09-20-language.md,553,no-literal-match-needs-context-review
ccr-lang-784be8398ab3a33ebb33,functional validation gap,40853904,ccr-2025-2026-09-19-intake-language.md,514,no-literal-match-needs-context-review
ccr-lang-78539c71ab7b9feba5a9,recurrent genomic alteration,32709715,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,32,no-literal-match-needs-context-review
ccr-lang-785c776bd1316d0903f6,dysfunctional T-cell state,38088895,ccr-2024-38088895-language.md,29,no-literal-match-needs-context-review
ccr-lang-786fc6197971a9e89fc5,cross-platform agreement,38277235,ccr-2024-38277235-language.md,65,no-literal-match-needs-context-review
ccr-lang-78b17fdb6aa68858fe63,SMARCA4 immunohistochemistry,32709715,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,51,no-literal-match-needs-context-review
ccr-lang-78b92ec31b88ad9e6ecf,90% inhibitory concentration (IC90),41649868;41817317;41837748;42148884;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,198,no-literal-match-needs-context-review
ccr-lang-792b2818f26d5a2bb5a6,treatment-related interstitial lung disease,42507540,ccr-2026-09-19-supplement-language.md,474,no-literal-match-needs-context-review
ccr-lang-7941df0bfe227464eacd,PD-L1-high subgroup,41417462,ccr-2026-09-19-supplement-language.md,723,no-literal-match-needs-context-review
ccr-lang-79543352536f382eb4e3,nuclear retention of tumor-suppressor cargo,39651955,ccr-2025-clinical-2026-09-23-language.md,174,no-literal-match-needs-context-review
ccr-lang-79a25e946e6846dc3348,nonsynonymous-variant analysis set,37733794,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,257,no-literal-match-needs-context-review
ccr-lang-79df3066128690a979b2,dose-independent clearance plateau,40260627,ccr-2025-clinical-2026-09-23-language.md,34,no-literal-match-needs-context-review
ccr-lang-79e75f650f08cd58628c,assay-specific classification,38912901,ccr-2024-38912901-language.md,54,no-literal-match-needs-context-review
ccr-lang-7a1646c8526e910ebc45,threshold optimism,36806911,ccr-2023-36806911-language.md,97,no-literal-match-needs-context-review
ccr-lang-7a377e866b25b70fd362,hypothesis-generating biomarker association,42658187,ccr-2026-09-19-pending15-language.md,1403,no-literal-match-needs-context-review
ccr-lang-7a6929532849e6a982f3,off-the-shelf allogeneic product,42207176,ccr-2026-09-19-supplement-language.md,290,no-literal-match-needs-context-review
ccr-lang-7ac36b550c6857778d1b,cause-specific association,41779007,ccr-2026-09-19-pending15-language.md,355,no-literal-match-needs-context-review
ccr-lang-7ae7fec27660ee176a6a,genotype-specific therapeutic gap,33685865,ccr-2021-33685865-language.md,50,no-literal-match-needs-context-review
ccr-lang-7af2a72db246d14e17e5,blinded sequential pathology assessment,38180245,ccr-2024-38180245-language.md,35,no-literal-match-needs-context-review
ccr-lang-7af30d8ceca497694062,four-way co-mutation stratification,39804166,ccr-2025-genomics-2026-09-20-language.md,39,no-literal-match-needs-context-review
ccr-lang-7b5f9e6e0e53e535afd4,tumor-infiltrating lymphocyte abundance,39466024;39545922;39576208;39786430;39821070;40208070;40247431;40343815;40499141;40552922;40553459;40788282;40828417;40864503;40928991;41026583;41065506,ccr-2025-immunotherapy-fulltext-language.md,130,no-literal-match-needs-context-review
ccr-lang-7b6dc50aa06e7f27fda8,radiation dose-volume parameter,40880183,ccr-2025-clinical-2026-09-23-language.md,135,no-literal-match-needs-context-review
ccr-lang-7b72ae0e26ef3e0fae45,inferred cell-type proportion,41805895;42008740;42456046,ccr-2026-immunotherapy-fulltext-language.md,149,no-literal-match-needs-context-review
ccr-lang-7bb50f0ce1b648b2c250,conditioned-medium secretome,40208070,ccr-2025-immunotherapy-fulltext-language.md,229,no-literal-match-needs-context-review
ccr-lang-7bba13b1023abd7c233c,nonevaluable patient,41556942,ccr-2026-09-19-supplement-language.md,806,no-literal-match-needs-context-review
ccr-lang-7bba5370c0404dc4bafd,quality-control normalization,41779007,ccr-2026-09-19-pending15-language.md,346,no-literal-match-needs-context-review
ccr-lang-7bc0521d558ba24470cf,limit of quantification,41537692;42440365;42489696,ccr-2026-immunotherapy-fulltext-language.md,185,no-literal-match-needs-context-review
ccr-lang-7bc3e947b0b817fc04f7,imprecise estimate,39466024;39545922;39576208;39786430;39821070;40208070;40247431;40343815;40499141;40552922;40553459;40788282;40828417;40864503;40928991;41026583;41065506,ccr-2025-immunotherapy-fulltext-language.md,314,no-literal-match-needs-context-review
ccr-lang-7be5bab6dde2b69e252e,synthetic-lethal dependency,41563386,ccr-2026-41563386-language.md,51,no-literal-match-needs-context-review
ccr-lang-7be8c30315c27311dbd0,false discovery rate correction,41870274,ccr-2026-09-19-batch2-language.md,51,no-literal-match-needs-context-review
ccr-lang-7beaf3c06910ac279522,authentic-standard matching,41779007,ccr-2026-09-19-pending15-language.md,346,no-literal-match-needs-context-review
ccr-lang-7bf6d437626781600a0b,validation independence,38723277,ccr-2024-38723277-language.md,63,no-literal-match-needs-context-review
ccr-lang-7c1654e44e0aac76b0af,candidate biomarker refinement,42340371,ccr-2026-42340371-language.md,82,no-literal-match-needs-context-review
ccr-lang-7c32f0e031dc3a99ae64,mutation-level positive percent agreement,40465842,ccr-2025-genomics-2026-09-20-language.md,457,no-literal-match-needs-context-review
ccr-lang-7c3abebbebd9e0aeeb86,exploratory subgroup estimate,36951523,ccr-2023-36951523-language.md,85,no-literal-match-needs-context-review
ccr-lang-7c3b56a57070ca190c22,target-dependent cytotoxicity,42007996,ccr-2026-09-19-supplement-language.md,1138,no-literal-match-needs-context-review
ccr-lang-7c3b949d16c2b007ba7f,CAR transgene copies,42207176,ccr-2026-09-19-supplement-language.md,299,no-literal-match-needs-context-review
ccr-lang-7c50fe62d755dc1e0279,epigenetic-pathway upregulation,39150541,ccr-2024-39150541-language.md,80,no-literal-match-needs-context-review
ccr-lang-7c725c72c17b5e6174fe,ataxia-telangiectasia mutated kinase,37733794,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,241,no-literal-match-needs-context-review
ccr-lang-7c92de26b7ffa924ccb6,actionability-conditioned concordance,40833744,ccr-2026-40833744-language.md,36,no-literal-match-needs-context-review
ccr-lang-7cb1184456cb9823bc68,drug-repurposing rationale,36537918,ccr-2023-36537918-language.md,49,no-literal-match-needs-context-review
ccr-lang-7ccbfa991b1e6d08e7f4,cohort-specific confirmed response rate,42658187,ccr-2026-09-19-pending15-language.md,1389,no-literal-match-needs-context-review
ccr-lang-7ce62c51d0a9f18a9edb,acquired compound mutation,33685866,ccr-2021-33685866-language.md,72,no-literal-match-needs-context-review
ccr-lang-7cfa10a5d46dfced1bbf,germline and somatic call denominators,39932457,ccr-2025-genomics-2026-09-20-language.md,86,no-literal-match-needs-context-review
ccr-lang-7cfc45bca81ec54e1281,mutation-plus-loss-of-heterozygosity state,38300729,ccr-2024-38300729-language.md,37,no-literal-match-needs-context-review
ccr-lang-7d01208d37bc3a61d093,leukapheresis-to-infusion pathway,39466024;39576208;40828417;41026583,ccr-2025-immunotherapy-fulltext-language.md,141,no-literal-match-needs-context-review
ccr-lang-7d02b6f7e0ddb945d60a,cross-study confounding,41945490,ccr-2026-09-19-batch2-language.md,485,no-literal-match-needs-context-review
ccr-lang-7d2ab40749c0b3d54ef5,population-level calibration,41779007,ccr-2026-09-19-pending15-language.md,364,no-literal-match-needs-context-review
ccr-lang-7d5a0f0e0588c0261f99,single-nucleus RNA sequencing,41945490,ccr-2026-09-19-batch2-language.md,469,no-literal-match-needs-context-review
ccr-lang-7d8eebd3d7fdd14a8379,cross-model discordance,36602782,ccr-2023-36602782-language.md,101,no-literal-match-needs-context-review
ccr-lang-7d96ceb5b93895833abc,treatment-limiting toxicity,36729110,ccr-2023-36729110-language.md,85,no-literal-match-needs-context-review
ccr-lang-7daa3c768cf1ccbb8b9a,wide confidence interval,35727603,ccr-2022-35727603-language.md,107,no-literal-match-needs-context-review
ccr-lang-7dc9d66b610b163ff74a,outcome-blinded annotation,35852792,ccr-2022-35852792-language.md,71,no-literal-match-needs-context-review
ccr-lang-7e12c4aaac0971ae4a51,surveillance without systemic treatment change,35767426,ccr-2022-35767426-language.md,97,no-literal-match-needs-context-review
ccr-lang-7e6113a79a6cdfb0e35d,nonsignificant apoptosis contrast,33323404,ccr-2021-33323404-language.md,109,no-literal-match-needs-context-review
ccr-lang-7e8c06f25e3811a0043c,noncompartmental pharmacokinetic analysis,41587109;41671081;42574065,ccr-2026-immunotherapy-fulltext-language.md,273,no-literal-match-needs-context-review
ccr-lang-7ea736e86dc64f5f94fb,molecular correlates of [outcome],39466024;39545922;39576208;39786430;39821070;40208070;40247431;40343815;40499141;40552922;40553459;40788282;40828417;40864503;40928991;41026583;41065506;41537692;41587109;41649868;41671081;41805895;41817317;41837748;41849236;41920765;42008740;42126592;42148884;42149140;42189883;42360104;42405849;42440365;42456046;42485106;42489696;42507545;42574065,ccr-phrase-patterns.md,58,no-literal-match-needs-context-review
ccr-lang-7ec0ee10cae002b6ff7f,peptide-level false discovery rate,40208070,ccr-2025-immunotherapy-fulltext-language.md,222,no-literal-match-needs-context-review
ccr-lang-7eca307f2f078210ea76,twofold cross-validation,36806911,ccr-2023-36806911-language.md,69,no-literal-match-needs-context-review
ccr-lang-7efa946fb77f43ab6fb4,nominal exploratory association,39651955,ccr-2025-clinical-2026-09-23-language.md,189,no-literal-match-needs-context-review
ccr-lang-7efbae556925bffc83b0,comparator-specific significance,36165915,ccr-2023-36165915-language.md,83,no-literal-match-needs-context-review
ccr-lang-7f06e365934b6d802ddc,acquired checkpoint resistance,41945490,ccr-2026-09-19-batch2-language.md,463,no-literal-match-needs-context-review
ccr-lang-7f1d30ffa9b50ec28d3d,nonmutational pathway activation,38980931,ccr-2024-38980931-language.md,63,no-literal-match-needs-context-review
ccr-lang-7f1dc634cf594bcc4538,Clopper–Pearson confidence interval,41511400,ccr-2026-41511400-language.md,60,no-literal-match-needs-context-review
ccr-lang-7f1eb5fa6051c44018ad,assay-stratified activity,41511400,ccr-2026-41511400-language.md,72,no-literal-match-needs-context-review
ccr-lang-7f3b7ab67df3a4f9756e,immunodeficient xenograft,36165915,ccr-2023-36165915-language.md,67,no-literal-match-needs-context-review
ccr-lang-7f82268b230058ad1557,dose-proportional exposure,34740925,ccr-2022-34740925-language.md,85,no-literal-match-needs-context-review
ccr-lang-7f83ed7876f41ad092ca,real-world treatment effectiveness,39466024;39545922;39576208;39786430;39821070;40208070;40247431;40343815;40499141;40552922;40553459;40788282;40828417;40864503;40928991;41026583;41065506,ccr-2025-immunotherapy-fulltext-language.md,111,no-literal-match-needs-context-review
ccr-lang-7f865730c4ef54fb84ce,postprogression molecular profiling,41790029,ccr-2026-09-19-pending15-language.md,435,no-literal-match-needs-context-review
ccr-lang-7f86753de2ad0e92bb11,treatment-related adverse event,41894181,ccr-2026-09-19-supplement-language.md,1046,no-literal-match-needs-context-review
ccr-lang-7fa73344bbdccec63706,enrichment of genomic features,34261696,ccr-2021-34261696-language.md,91,no-literal-match-needs-context-review
ccr-lang-7faaf5f4e318373d507e,paralog dependency,42599160,ccr-2026-09-19-pending15-language.md,1299,no-literal-match-needs-context-review
ccr-lang-7fad8ad5f20927ef43ed,biomarker-evaluable population,41649868;41817317;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,167,no-literal-match-needs-context-review
ccr-lang-7fbf8800730d8a91b530,limit-of-detection filtering,42714875,ccr-2026-09-12-supplement-language.md,246,no-literal-match-needs-context-review
ccr-lang-7fc1417db69800aeac76,CRISPR/Cas9-mediated ATM knockout,37733794,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,265,no-literal-match-needs-context-review
ccr-lang-7fc66eb283da83e2fbd0,sustained proliferation,41252574,ccr-2026-09-19-batch2-language.md,198,no-literal-match-needs-context-review
ccr-lang-7ffcaa60dae298ee6845,adaptive signaling rebound,39495173,ccr-2025-2026-09-19-intake-language.md,355,no-literal-match-needs-context-review
ccr-lang-80084f2327c7bc71581b,tumor-specific response denominator,36378548,ccr-2023-36378548-language.md,85,no-literal-match-needs-context-review
ccr-lang-800f84ba00f6b74dfb28,rechallenge protection,35993913,ccr-2022-35993913-language.md,87,no-literal-match-needs-context-review
ccr-lang-8013da5795b5b926ca0e,inherited tumor predisposition,39400264,ccr-2024-39400264-language.md,34,no-literal-match-needs-context-review
ccr-lang-80268e21e08c73a735af,stage-dependent shortening of RFS,35838647,ccr-2022-35838647-language.md,68,no-literal-match-needs-context-review
ccr-lang-8032c5018712cc05b5ef,coverage-related underascertainment,33685866,ccr-2021-33685866-language.md,86,no-literal-match-needs-context-review
ccr-lang-803ee0bbf2506ae22d4e,central molecular confirmation,42578969,ccr-2026-09-19-pending15-language.md,1188,no-literal-match-needs-context-review
ccr-lang-804545666ec088af1e90,pathway-level genomic classification,39836372,ccr-2025-2026-09-19-intake-language.md,97,no-literal-match-needs-context-review
ccr-lang-80747ef6992a3ffa0ef3,unresectable locally advanced disease,39466024;39545922;39576208;39786430;39821070;40208070;40247431;40343815;40499141;40552922;40553459;40788282;40828417;40864503;40928991;41026583;41065506,ccr-2025-immunotherapy-fulltext-language.md,106,no-literal-match-needs-context-review
ccr-lang-80773cdd726211148c35,retrospective treatment-selection confounding,37733794,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,302,no-literal-match-needs-context-review
ccr-lang-808ccd172a8c8a5d1fcd,fragment-length distribution,40465842,ccr-2025-genomics-2026-09-20-language.md,462,no-literal-match-needs-context-review
ccr-lang-80935e8d3b45be0930ae,treatment-by-biomarker interaction,41537692;41587109;41671081;41805895;41849236;41920765;42008740;42126592;42149140;42189883;42360104;42405849;42440365;42456046;42485106;42489696;42574065,ccr-2026-immunotherapy-fulltext-language.md,337,no-literal-match-needs-context-review
ccr-lang-8097d83493edd07888cf,bulk transcriptomic profile,41649868;41817317;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,149,no-literal-match-needs-context-review
ccr-lang-809f9b893eebcacb2bef,zero-interaction-potency model,36537918,ccr-2023-36537918-language.md,69,no-literal-match-needs-context-review
ccr-lang-80e914c9e2ce8dd19b4a,incidental hereditary predisposition finding,41403154,ccr-2026-41403154-language.md,35,no-literal-match-needs-context-review
ccr-lang-80ea5d41aa5d91e175c7,suppressive activity rather than abundance,34407972,ccr-2021-34407972-language.md,91,no-literal-match-needs-context-review
ccr-lang-8133936d3ecc057563f6,secondary-refractory disease,39466024;39545922;39576208;39786430;39821070;40208070;40247431;40343815;40499141;40552922;40553459;40788282;40828417;40864503;40928991;41026583;41065506,ccr-2025-immunotherapy-fulltext-language.md,102,no-literal-match-needs-context-review
ccr-lang-813811745f475ccf6f20,replication-stress vulnerability,36378548,ccr-2023-36378548-language.md,49,no-literal-match-needs-context-review
ccr-lang-815446b0d8d4f70bdcb9,class-specific protein-expression loss,32709715,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,67,no-literal-match-needs-context-review
ccr-lang-817d272da863e61b77e0,aggressive clinicopathologic phenotype,32709715,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,36,no-literal-match-needs-context-review
ccr-lang-81cdc9535516340619d7,model-specific synergy score,36537918,ccr-2023-36537918-language.md,85,no-literal-match-needs-context-review
ccr-lang-81ea3873616baac5ef83,post-transcriptional regulation,42340371,ccr-2026-42340371-language.md,83,no-literal-match-needs-context-review
ccr-lang-81f63bfe8e98d38bbb75,PARP-inhibitor-naive disease,42765908,ccr-2026-42765908-language.md,42,no-literal-match-needs-context-review
ccr-lang-81fb79c8ef9f9bfaf302,gene rearrangement or fusion,41649868;41817317;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,154,no-literal-match-needs-context-review
ccr-lang-82039352445b8ce5cc18,within-patient normalization,37233986,ccr-2023-37233986-language.md,69,no-literal-match-needs-context-review
ccr-lang-820c2286dffdf971cece,reverse-phase protein array,37289191,ccr-2023-37289191-language.md,65,no-literal-match-needs-context-review
ccr-lang-821bee4445591f35ec17,Complete tumor eradication in mice,41920765,ccr-2026-immunotherapy-fulltext-language.md,266,no-literal-match-needs-context-review
ccr-lang-821eef8aaa2d0431d5a6,accelerated titration followed by a 3+3 design,40260627,ccr-2025-clinical-2026-09-23-language.md,27,no-literal-match-needs-context-review
ccr-lang-8224003d0d37292e6acd,heterogeneous pre-existing immunity,35394499,ccr-2022-35394499-language.md,53,no-literal-match-needs-context-review
ccr-lang-822d1c4dfd0f5106bd27,biological shedding,38060240,ccr-2024-38060240-language.md,64,no-literal-match-needs-context-review
ccr-lang-82350cbb5a537f1d5f49,molecular response monitoring,37702716,ccr-2023-37702716-language.md,49,no-literal-match-needs-context-review
ccr-lang-825340b1b643e616e051,pathway-level enrichment score,41649868;41817317;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,162,no-literal-match-needs-context-review
ccr-lang-828ecb8dbf58a66fb73e,radiomic feature harmonization,42126592;42149140;42360104;42440365;42456046;42485106;42489696,ccr-2026-immunotherapy-fulltext-language.md,241,no-literal-match-needs-context-review
ccr-lang-8296db4ffd848aa80b73,ongoing duration of response,35254415,ccr-2022-35254415-language.md,87,no-literal-match-needs-context-review
ccr-lang-82a113d6af2f254cd3f3,gene-set permutation,35920742,ccr-2022-35920742-language.md,81,no-literal-match-needs-context-review
ccr-lang-82abb91cf586bac1ab27,post hoc cross-institution testing,35727603,ccr-2022-35727603-language.md,125,no-literal-match-needs-context-review
ccr-lang-830235e2a49f02128b35,transportability,37233991,ccr-2023-37233991-language.md,97,no-literal-match-needs-context-review
ccr-lang-8313faaa6b0e14813cd1,ultrahigh-performance liquid chromatography-high-resolution mass spectrometry,41849236,ccr-2026-immunotherapy-fulltext-language.md,206,no-literal-match-needs-context-review
ccr-lang-8319bace5e7b2f5b76be,differentially abundant secreted protein,40208070,ccr-2025-immunotherapy-fulltext-language.md,217,no-literal-match-needs-context-review
ccr-lang-831b6f51f24308e448c7,synergy-defined subgroup,37725585,ccr-2023-37725585-language.md,81,no-literal-match-needs-context-review
ccr-lang-832eba30bf132e437fb5,serial blood collection,42377115,ccr-2026-42377115-language.md,51,no-literal-match-needs-context-review
ccr-lang-8346a27c2182a1866ee7,left-truncated survival analysis,37223888,ccr-2023-37223888-language.md,67,no-literal-match-needs-context-review
ccr-lang-8347d2284cacfa4fa6b1,biomarker-enriched trial design,42714874,ccr-2026-09-12-supplement-language.md,200,no-literal-match-needs-context-review
ccr-lang-834d0a264af9c9bc4ffc,model transportability,36595566,ccr-2023-36595566-language.md,97,no-literal-match-needs-context-review
